Epoch: [0][0/288]	 Time 2.138 (2.138)	 Loss 0.123904 (0.123904)
Epoch: [17][70/288]	 Time 0.674 (0.667)	 Loss 0.121280 (0.102969)
Epoch: [17][80/288]	 Time 0.661 (0.667)	 Loss 0.135586 (0.103026)
Epoch: [17][90/288]	 Time 0.671 (0.667)	 Loss 0.103888 (0.103459)
Epoch: [17][100/288]	 Time 0.670 (0.667)	 Loss 0.078455 (0.102714)
Epoch: [17][110/288]	 Time 0.658 (0.667)	 Loss 0.107906 (0.103323)
Epoch: [17][120/288]	 Time 0.664 (0.666)	 Loss 0.143072 (0.104012)
Epoch: [17][130/288]	 Time 0.667 (0.666)	 Loss 0.064859 (0.104501)
Epoch: [17][140/288]	 Time 0.662 (0.666)	 Loss 0.072850 (0.104245)
Epoch: [17][150/288]	 Time 0.671 (0.666)	 Loss 0.107601 (0.104236)
Epoch: [17][160/288]	 Time 0.652 (0.666)	 Loss 0.100182 (0.103828)
Epoch: [17][170/288]	 Time 0.673 (0.666)	 Loss 0.114087 (0.103523)
Epoch: [17][180/288]	 Time 0.668 (0.666)	 Loss 0.073612 (0.103920)
Epoch: [17][190/288]	 Time 0.667 (0.666)	 Loss 0.116388 (0.104028)
Epoch: [17][200/288]	 Time 0.666 (0.666)	 Loss 0.130663 (0.104592)
Epoch: [17][210/288]	 Time 0.668 (0.666)	 Loss 0.102181 (0.104513)
Epoch: [17][220/288]	 Time 0.667 (0.666)	 Loss 0.131765 (0.104931)
Epoch: [17][230/288]	 Time 0.666 (0.666)	 Loss 0.071989 (0.104948)
Epoch: [17][240/288]	 Time 0.658 (0.666)	 Loss 0.126694 (0.105213)
Epoch: [17][250/288]	 Time 0.665 (0.666)	 Loss 0.089727 (0.105400)
Epoch: [17][260/288]	 Time 0.656 (0.666)	 Loss 0.084968 (0.105129)
Epoch: [17][270/288]	 Time 0.665 (0.666)	 Loss 0.076543 (0.105202)
Epoch: [17][280/288]	 Time 0.669 (0.666)	 Loss 0.125651 (0.105304)
Val/Test: [0/72]	 Time 1.018 (1.018)	 Loss 0.084258 (0.084258)
Val/Test: [10/72]	 Time 0.628 (0.666)	 Loss 0.083271 (0.105965)
Val/Test: [20/72]	 Time 0.630 (0.650)	 Loss 0.067413 (0.107457)
Val/Test: [30/72]	 Time 0.636 (0.644)	 Loss 0.086557 (0.103853)
Val/Test: [40/72]	 Time 0.638 (0.641)	 Loss 0.096809 (0.103231)
Val/Test: [50/72]	 Time 0.631 (0.639)	 Loss 0.107000 (0.104190)
Val/Test: [60/72]	 Time 0.629 (0.638)	 Loss 0.087556 (0.103228)
Val/Test: [70/72]	 Time 0.635 (0.637)	 Loss 0.099072 (0.103757)
Epoch: [18][0/288]	 Time 1.082 (1.082)	 Loss 0.111053 (0.111053)
Epoch: [18][10/288]	 Time 0.657 (0.698)	 Loss 0.095025 (0.094249)
Epoch: [18][20/288]	 Time 0.662 (0.680)	 Loss 0.121443 (0.099874)
Epoch: [18][30/288]	 Time 0.659 (0.675)	 Loss 0.104894 (0.102857)
Epoch: [18][40/288]	 Time 0.667 (0.671)	 Loss 0.094483 (0.103968)
Epoch: [18][50/288]	 Time 0.666 (0.669)	 Loss 0.120287 (0.105099)
Epoch: [18][60/288]	 Time 0.661 (0.668)	 Loss 0.085852 (0.105173)
Epoch: [18][70/288]	 Time 0.656 (0.667)	 Loss 0.115094 (0.103737)
Epoch: [18][80/288]	 Time 0.657 (0.666)	 Loss 0.071694 (0.102835)
Epoch: [18][90/288]	 Time 0.658 (0.665)	 Loss 0.134125 (0.103269)
Epoch: [18][100/288]	 Time 0.653 (0.665)	 Loss 0.085467 (0.103312)
Epoch: [18][110/288]	 Time 0.662 (0.665)	 Loss 0.107500 (0.102783)
Epoch: [18][120/288]	 Time 0.657 (0.664)	 Loss 0.084133 (0.102443)
Epoch: [18][130/288]	 Time 0.664 (0.664)	 Loss 0.094836 (0.101255)
Epoch: [18][140/288]	 Time 0.652 (0.664)	 Loss 0.114107 (0.101475)
Epoch: [18][150/288]	 Time 0.656 (0.664)	 Loss 0.096432 (0.101316)
Epoch: [18][160/288]	 Time 0.656 (0.664)	 Loss 0.101677 (0.101157)
Epoch: [18][170/288]	 Time 0.652 (0.663)	 Loss 0.124018 (0.101316)
Epoch: [18][180/288]	 Time 0.659 (0.663)	 Loss 0.142306 (0.101357)
Epoch: [18][190/288]	 Time 0.658 (0.663)	 Loss 0.079878 (0.101407)
Epoch: [18][200/288]	 Time 0.662 (0.663)	 Loss 0.119128 (0.101592)
Epoch: [18][210/288]	 Time 0.657 (0.663)	 Loss 0.127739 (0.101966)
Epoch: [18][220/288]	 Time 0.657 (0.663)	 Loss 0.100285 (0.102369)
Epoch: [18][230/288]	 Time 0.661 (0.663)	 Loss 0.119993 (0.102402)
Epoch: [18][240/288]	 Time 0.655 (0.663)	 Loss 0.093581 (0.102725)
Epoch: [18][250/288]	 Time 0.664 (0.663)	 Loss 0.116691 (0.103114)
Epoch: [18][260/288]	 Time 0.666 (0.663)	 Loss 0.133727 (0.103514)
Epoch: [18][270/288]	 Time 0.662 (0.662)	 Loss 0.089026 (0.103567)
Epoch: [18][280/288]	 Time 0.664 (0.662)	 Loss 0.104753 (0.104021)
Val/Test: [0/72]	 Time 1.010 (1.010)	 Loss 0.117317 (0.117317)
Val/Test: [10/72]	 Time 0.641 (0.670)	 Loss 0.097971 (0.109002)
Val/Test: [20/72]	 Time 0.636 (0.653)	 Loss 0.174463 (0.106605)
Val/Test: [30/72]	 Time 0.640 (0.647)	 Loss 0.101855 (0.104522)
Val/Test: [40/72]	 Time 0.638 (0.644)	 Loss 0.087516 (0.105787)
Val/Test: [50/72]	 Time 0.632 (0.642)	 Loss 0.076940 (0.104691)
Val/Test: [60/72]	 Time 0.634 (0.641)	 Loss 0.141528 (0.104183)
Val/Test: [70/72]	 Time 0.627 (0.640)	 Loss 0.137930 (0.104043)
Epoch: [19][0/288]	 Time 1.074 (1.074)	 Loss 0.075839 (0.075839)
Epoch: [19][10/288]	 Time 0.659 (0.698)	 Loss 0.118370 (0.111169)
Epoch: [19][20/288]	 Time 0.668 (0.681)	 Loss 0.083247 (0.104861)
Epoch: [19][30/288]	 Time 0.662 (0.674)	 Loss 0.114202 (0.102640)
Epoch: [19][40/288]	 Time 0.667 (0.671)	 Loss 0.108717 (0.102623)
Epoch: [19][50/288]	 Time 0.660 (0.669)	 Loss 0.102668 (0.100986)
Epoch: [19][60/288]	 Time 0.667 (0.668)	 Loss 0.099437 (0.103547)
Epoch: [19][70/288]	 Time 0.662 (0.667)	 Loss 0.104935 (0.103143)
Epoch: [19][80/288]	 Time 0.662 (0.666)	 Loss 0.126856 (0.103042)
Epoch: [19][90/288]	 Time 0.667 (0.666)	 Loss 0.067762 (0.102596)
Epoch: [19][100/288]	 Time 0.661 (0.665)	 Loss 0.126473 (0.103585)
Epoch: [19][110/288]	 Time 0.663 (0.665)	 Loss 0.095857 (0.104241)
Epoch: [19][120/288]	 Time 0.663 (0.665)	 Loss 0.104384 (0.103957)
Epoch: [19][130/288]	 Time 0.670 (0.665)	 Loss 0.128582 (0.103424)
Epoch: [19][140/288]	 Time 0.664 (0.665)	 Loss 0.077659 (0.102742)
Epoch: [19][150/288]	 Time 0.659 (0.665)	 Loss 0.126868 (0.103747)
Epoch: [19][160/288]	 Time 0.663 (0.665)	 Loss 0.135745 (0.104262)
Epoch: [19][170/288]	 Time 0.657 (0.665)	 Loss 0.077190 (0.103805)
Epoch: [19][180/288]	 Time 0.666 (0.665)	 Loss 0.144787 (0.104195)
Epoch: [19][190/288]	 Time 0.666 (0.665)	 Loss 0.091926 (0.105073)
Epoch: [19][200/288]	 Time 0.670 (0.665)	 Loss 0.119339 (0.105071)
Epoch: [19][210/288]	 Time 0.666 (0.665)	 Loss 0.140197 (0.105437)
Epoch: [19][220/288]	 Time 0.665 (0.665)	 Loss 0.111270 (0.104752)
Epoch: [19][230/288]	 Time 0.665 (0.665)	 Loss 0.129424 (0.104759)
Epoch: [19][240/288]	 Time 0.661 (0.665)	 Loss 0.082311 (0.104974)
Epoch: [19][250/288]	 Time 0.662 (0.665)	 Loss 0.102057 (0.104664)
Epoch: [19][260/288]	 Time 0.664 (0.665)	 Loss 0.140565 (0.104683)
Epoch: [19][270/288]	 Time 0.660 (0.665)	 Loss 0.098041 (0.105105)
Epoch: [19][280/288]	 Time 0.667 (0.665)	 Loss 0.118646 (0.105109)
Val/Test: [0/72]	 Time 1.017 (1.017)	 Loss 0.126353 (0.126353)
Val/Test: [10/72]	 Time 0.636 (0.668)	 Loss 0.115289 (0.107198)
Val/Test: [20/72]	 Time 0.637 (0.652)	 Loss 0.087999 (0.106499)
Val/Test: [30/72]	 Time 0.637 (0.647)	 Loss 0.074185 (0.105818)
Val/Test: [40/72]	 Time 0.642 (0.644)	 Loss 0.114807 (0.105982)
Val/Test: [50/72]	 Time 0.637 (0.642)	 Loss 0.083930 (0.103302)
Val/Test: [60/72]	 Time 0.634 (0.641)	 Loss 0.101704 (0.103064)
Val/Test: [70/72]	 Time 0.639 (0.640)	 Loss 0.101578 (0.103825)
Epoch: [20][0/288]	 Time 1.052 (1.052)	 Loss 0.072968 (0.072968)
Epoch: [20][10/288]	 Time 0.657 (0.697)	 Loss 0.110212 (0.095745)
Epoch: [20][20/288]	 Time 0.665 (0.679)	 Loss 0.096711 (0.099652)
Epoch: [20][30/288]	 Time 0.663 (0.673)	 Loss 0.096768 (0.100363)
Epoch: [20][40/288]	 Time 0.657 (0.670)	 Loss 0.101415 (0.100743)
Epoch: [20][50/288]	 Time 0.664 (0.668)	 Loss 0.116561 (0.100724)
Epoch: [20][60/288]	 Time 0.658 (0.666)	 Loss 0.115675 (0.101591)
Epoch: [20][70/288]	 Time 0.661 (0.666)	 Loss 0.139231 (0.102166)
Epoch: [20][80/288]	 Time 0.660 (0.665)	 Loss 0.148818 (0.102218)
Epoch: [20][90/288]	 Time 0.660 (0.664)	 Loss 0.097218 (0.102064)
Epoch: [20][100/288]	 Time 0.660 (0.664)	 Loss 0.071103 (0.101955)
Epoch: [20][110/288]	 Time 0.659 (0.664)	 Loss 0.096690 (0.101859)
Epoch: [20][120/288]	 Time 0.665 (0.663)	 Loss 0.096760 (0.101568)
Epoch: [20][130/288]	 Time 0.659 (0.663)	 Loss 0.133537 (0.102568)
Epoch: [20][140/288]	 Time 0.657 (0.663)	 Loss 0.099742 (0.102522)
Epoch: [20][150/288]	 Time 0.663 (0.663)	 Loss 0.074661 (0.102547)
Epoch: [20][160/288]	 Time 0.659 (0.663)	 Loss 0.117556 (0.103203)
Epoch: [20][170/288]	 Time 0.661 (0.662)	 Loss 0.107547 (0.103742)
Epoch: [20][180/288]	 Time 0.661 (0.662)	 Loss 0.096193 (0.104572)
Epoch: [20][190/288]	 Time 0.659 (0.662)	 Loss 0.092435 (0.104863)
Epoch: [20][200/288]	 Time 0.661 (0.662)	 Loss 0.133788 (0.105368)
Epoch: [20][210/288]	 Time 0.661 (0.662)	 Loss 0.111226 (0.105194)
Epoch: [20][220/288]	 Time 0.660 (0.662)	 Loss 0.138904 (0.104980)
Epoch: [20][230/288]	 Time 0.657 (0.662)	 Loss 0.095191 (0.104505)
Epoch: [20][240/288]	 Time 0.658 (0.662)	 Loss 0.100229 (0.104379)
Epoch: [20][250/288]	 Time 0.661 (0.662)	 Loss 0.119148 (0.104232)
Epoch: [20][260/288]	 Time 0.655 (0.662)	 Loss 0.085582 (0.104008)
Epoch: [20][270/288]	 Time 0.658 (0.662)	 Loss 0.114678 (0.104082)
Epoch: [20][280/288]	 Time 0.658 (0.662)	 Loss 0.114477 (0.103853)
Val/Test: [0/72]	 Time 1.058 (1.058)	 Loss 0.150234 (0.150234)
Val/Test: [10/72]	 Time 0.632 (0.670)	 Loss 0.104706 (0.104438)
Val/Test: [20/72]	 Time 0.634 (0.651)	 Loss 0.089774 (0.102343)
Val/Test: [30/72]	 Time 0.638 (0.646)	 Loss 0.096946 (0.103140)
Val/Test: [40/72]	 Time 0.627 (0.642)	 Loss 0.116091 (0.104857)
Val/Test: [50/72]	 Time 0.630 (0.640)	 Loss 0.103589 (0.104479)
Val/Test: [60/72]	 Time 0.631 (0.639)	 Loss 0.093046 (0.105290)
Val/Test: [70/72]	 Time 0.635 (0.638)	 Loss 0.177875 (0.106380)
Epoch: [21][0/288]	 Time 1.068 (1.068)	 Loss 0.118606 (0.118606)
Epoch: [21][10/288]	 Time 0.667 (0.701)	 Loss 0.095098 (0.104295)
Epoch: [21][20/288]	 Time 0.660 (0.680)	 Loss 0.116095 (0.106691)
Epoch: [21][30/288]	 Time 0.668 (0.674)	 Loss 0.092538 (0.106963)
Epoch: [21][40/288]	 Time 0.663 (0.671)	 Loss 0.093720 (0.104480)
Epoch: [21][50/288]	 Time 0.660 (0.669)	 Loss 0.088252 (0.104113)
Epoch: [21][60/288]	 Time 0.665 (0.668)	 Loss 0.111142 (0.103439)
Epoch: [21][70/288]	 Time 0.659 (0.667)	 Loss 0.082337 (0.102252)
Epoch: [21][80/288]	 Time 0.664 (0.666)	 Loss 0.090694 (0.101302)
Epoch: [21][90/288]	 Time 0.658 (0.666)	 Loss 0.108794 (0.101738)
Epoch: [21][100/288]	 Time 0.665 (0.665)	 Loss 0.124047 (0.101991)
Epoch: [21][110/288]	 Time 0.661 (0.665)	 Loss 0.098800 (0.103151)
Epoch: [21][120/288]	 Time 0.662 (0.665)	 Loss 0.146765 (0.103615)
Epoch: [21][130/288]	 Time 0.656 (0.664)	 Loss 0.086864 (0.103771)
Epoch: [21][140/288]	 Time 0.659 (0.664)	 Loss 0.118996 (0.103931)
Epoch: [21][150/288]	 Time 0.657 (0.664)	 Loss 0.106406 (0.103780)
Epoch: [21][160/288]	 Time 0.657 (0.664)	 Loss 0.084340 (0.103624)
Epoch: [21][170/288]	 Time 0.661 (0.664)	 Loss 0.108230 (0.103274)
Epoch: [21][180/288]	 Time 0.653 (0.663)	 Loss 0.116801 (0.103602)
Epoch: [21][190/288]	 Time 0.660 (0.663)	 Loss 0.088724 (0.103400)
Epoch: [21][200/288]	 Time 0.658 (0.663)	 Loss 0.109701 (0.103879)
Epoch: [21][210/288]	 Time 0.658 (0.663)	 Loss 0.105955 (0.103356)
Epoch: [21][220/288]	 Time 0.658 (0.663)	 Loss 0.110039 (0.103294)
Epoch: [21][230/288]	 Time 0.656 (0.663)	 Loss 0.113771 (0.103554)
Epoch: [21][240/288]	 Time 0.660 (0.663)	 Loss 0.103621 (0.104264)
Epoch: [21][250/288]	 Time 0.657 (0.663)	 Loss 0.089787 (0.104341)
Epoch: [21][260/288]	 Time 0.664 (0.663)	 Loss 0.138440 (0.104058)
Epoch: [21][270/288]	 Time 0.654 (0.663)	 Loss 0.091891 (0.104104)
Epoch: [21][280/288]	 Time 0.661 (0.662)	 Loss 0.113963 (0.104098)
Val/Test: [0/72]	 Time 1.020 (1.020)	 Loss 0.068171 (0.068171)
Val/Test: [10/72]	 Time 0.635 (0.670)	 Loss 0.127605 (0.108748)
Val/Test: [20/72]	 Time 0.628 (0.650)	 Loss 0.074094 (0.106701)
Val/Test: [30/72]	 Time 0.637 (0.644)	 Loss 0.101156 (0.105574)
Val/Test: [40/72]	 Time 0.626 (0.640)	 Loss 0.095176 (0.105723)
Val/Test: [50/72]	 Time 0.632 (0.638)	 Loss 0.144233 (0.107628)
Val/Test: [60/72]	 Time 0.632 (0.637)	 Loss 0.104228 (0.109661)
Val/Test: [70/72]	 Time 0.628 (0.636)	 Loss 0.114255 (0.109467)
Epoch: [22][0/288]	 Time 1.094 (1.094)	 Loss 0.096660 (0.096660)
Epoch: [22][10/288]	 Time 0.666 (0.705)	 Loss 0.101592 (0.110228)
Epoch: [22][20/288]	 Time 0.662 (0.683)	 Loss 0.087078 (0.104403)
Epoch: [22][30/288]	 Time 0.661 (0.676)	 Loss 0.123338 (0.102805)
Epoch: [22][40/288]	 Time 0.660 (0.672)	 Loss 0.110976 (0.103957)
Epoch: [22][50/288]	 Time 0.661 (0.670)	 Loss 0.086271 (0.103985)
Epoch: [22][60/288]	 Time 0.664 (0.668)	 Loss 0.048848 (0.102510)
Epoch: [22][70/288]	 Time 0.658 (0.667)	 Loss 0.083602 (0.101838)
Epoch: [22][80/288]	 Time 0.662 (0.667)	 Loss 0.114561 (0.102864)
Epoch: [22][90/288]	 Time 0.660 (0.666)	 Loss 0.122549 (0.103423)
Epoch: [22][100/288]	 Time 0.662 (0.666)	 Loss 0.106327 (0.103547)
Epoch: [22][110/288]	 Time 0.658 (0.665)	 Loss 0.096509 (0.103584)
Epoch: [22][120/288]	 Time 0.661 (0.665)	 Loss 0.108349 (0.104059)
Epoch: [22][130/288]	 Time 0.661 (0.664)	 Loss 0.126502 (0.103634)
Epoch: [22][140/288]	 Time 0.659 (0.664)	 Loss 0.106541 (0.103302)
Epoch: [22][150/288]	 Time 0.665 (0.664)	 Loss 0.096452 (0.103685)
Epoch: [22][160/288]	 Time 0.660 (0.664)	 Loss 0.103339 (0.102909)
Epoch: [22][170/288]	 Time 0.667 (0.664)	 Loss 0.088085 (0.103018)
Epoch: [22][180/288]	 Time 0.654 (0.663)	 Loss 0.083496 (0.103176)
Epoch: [22][190/288]	 Time 0.658 (0.663)	 Loss 0.095907 (0.103675)
Epoch: [22][200/288]	 Time 0.657 (0.663)	 Loss 0.113934 (0.104298)
Epoch: [22][210/288]	 Time 0.650 (0.663)	 Loss 0.123960 (0.104016)
Epoch: [22][220/288]	 Time 0.658 (0.663)	 Loss 0.116331 (0.104035)
Epoch: [22][230/288]	 Time 0.655 (0.663)	 Loss 0.106811 (0.103784)
Epoch: [22][240/288]	 Time 0.659 (0.663)	 Loss 0.060380 (0.104033)
Epoch: [22][250/288]	 Time 0.657 (0.663)	 Loss 0.119749 (0.104258)
Epoch: [22][260/288]	 Time 0.652 (0.663)	 Loss 0.087786 (0.104130)
Epoch: [22][270/288]	 Time 0.659 (0.662)	 Loss 0.119864 (0.104125)
Epoch: [22][280/288]	 Time 0.655 (0.662)	 Loss 0.104819 (0.104235)
Val/Test: [0/72]	 Time 1.008 (1.008)	 Loss 0.093865 (0.093865)
Val/Test: [10/72]	 Time 0.638 (0.669)	 Loss 0.100057 (0.104966)
Val/Test: [20/72]	 Time 0.636 (0.652)	 Loss 0.097199 (0.106207)
Val/Test: [30/72]	 Time 0.635 (0.647)	 Loss 0.100089 (0.103309)
Val/Test: [40/72]	 Time 0.626 (0.644)	 Loss 0.107570 (0.104595)
Val/Test: [50/72]	 Time 0.633 (0.642)	 Loss 0.092593 (0.106170)
Val/Test: [60/72]	 Time 0.640 (0.641)	 Loss 0.103360 (0.106220)
Val/Test: [70/72]	 Time 0.636 (0.640)	 Loss 0.106545 (0.106857)
Epoch: [23][0/288]	 Time 1.070 (1.070)	 Loss 0.084392 (0.084392)
Epoch: [23][10/288]	 Time 0.661 (0.699)	 Loss 0.101573 (0.094980)
Epoch: [23][20/288]	 Time 0.658 (0.681)	 Loss 0.067682 (0.095824)
Epoch: [23][30/288]	 Time 0.657 (0.674)	 Loss 0.128632 (0.098038)
Epoch: [23][40/288]	 Time 0.660 (0.671)	 Loss 0.102998 (0.098828)
Epoch: [23][50/288]	 Time 0.660 (0.669)	 Loss 0.097707 (0.100619)
Epoch: [23][60/288]	 Time 0.661 (0.667)	 Loss 0.118875 (0.102907)
Epoch: [23][70/288]	 Time 0.660 (0.667)	 Loss 0.132010 (0.104509)
Epoch: [23][80/288]	 Time 0.657 (0.666)	 Loss 0.093492 (0.103979)
Epoch: [23][90/288]	 Time 0.664 (0.666)	 Loss 0.102063 (0.103972)
Epoch: [23][100/288]	 Time 0.655 (0.665)	 Loss 0.143719 (0.105134)
Epoch: [23][110/288]	 Time 0.666 (0.665)	 Loss 0.076784 (0.105005)
Epoch: [23][120/288]	 Time 0.656 (0.665)	 Loss 0.093064 (0.104514)
Epoch: [23][130/288]	 Time 0.662 (0.664)	 Loss 0.096225 (0.104297)
Epoch: [23][140/288]	 Time 0.659 (0.664)	 Loss 0.092167 (0.103837)
Epoch: [23][150/288]	 Time 0.651 (0.664)	 Loss 0.099007 (0.103331)
Epoch: [23][160/288]	 Time 0.659 (0.664)	 Loss 0.083298 (0.103515)
Epoch: [23][170/288]	 Time 0.652 (0.664)	 Loss 0.108443 (0.103829)
Epoch: [23][180/288]	 Time 0.661 (0.663)	 Loss 0.148446 (0.103907)
Epoch: [23][190/288]	 Time 0.666 (0.663)	 Loss 0.093612 (0.103824)
Epoch: [23][200/288]	 Time 0.665 (0.663)	 Loss 0.139808 (0.104034)
Epoch: [23][210/288]	 Time 0.668 (0.663)	 Loss 0.091775 (0.103840)
Epoch: [23][220/288]	 Time 0.661 (0.663)	 Loss 0.131206 (0.104034)
Epoch: [23][230/288]	 Time 0.666 (0.663)	 Loss 0.091376 (0.103647)
Epoch: [23][240/288]	 Time 0.664 (0.663)	 Loss 0.099171 (0.104226)
Epoch: [23][250/288]	 Time 0.665 (0.663)	 Loss 0.083395 (0.104081)
Epoch: [23][260/288]	 Time 0.663 (0.663)	 Loss 0.124762 (0.104386)
Epoch: [23][270/288]	 Time 0.660 (0.663)	 Loss 0.082814 (0.104371)
Epoch: [23][280/288]	 Time 0.666 (0.663)	 Loss 0.126405 (0.104217)
Val/Test: [0/72]	 Time 1.004 (1.004)	 Loss 0.176344 (0.176344)
Val/Test: [10/72]	 Time 0.623 (0.669)	 Loss 0.136747 (0.123592)
Val/Test: [20/72]	 Time 0.633 (0.651)	 Loss 0.107236 (0.122404)
Val/Test: [30/72]	 Time 0.630 (0.644)	 Loss 0.087070 (0.114729)
Val/Test: [40/72]	 Time 0.642 (0.642)	 Loss 0.127679 (0.115569)
Val/Test: [50/72]	 Time 0.627 (0.640)	 Loss 0.113511 (0.113169)
Val/Test: [60/72]	 Time 0.635 (0.638)	 Loss 0.109093 (0.111922)
Val/Test: [70/72]	 Time 0.630 (0.637)	 Loss 0.118507 (0.111713)
Epoch: [24][0/288]	 Time 1.116 (1.116)	 Loss 0.083189 (0.083189)
Epoch: [24][10/288]	 Time 0.668 (0.706)	 Loss 0.110751 (0.104538)
Epoch: [24][20/288]	 Time 0.664 (0.686)	 Loss 0.141402 (0.107903)
Epoch: [24][30/288]	 Time 0.674 (0.679)	 Loss 0.091911 (0.105056)
Epoch: [24][40/288]	 Time 0.664 (0.676)	 Loss 0.130449 (0.103027)
Epoch: [24][50/288]	 Time 0.664 (0.673)	 Loss 0.073816 (0.102033)
Epoch: [24][60/288]	 Time 0.665 (0.672)	 Loss 0.117057 (0.102061)
Epoch: [24][70/288]	 Time 0.665 (0.671)	 Loss 0.100054 (0.102808)
Epoch: [24][80/288]	 Time 0.665 (0.670)	 Loss 0.091317 (0.101006)
Epoch: [24][90/288]	 Time 0.662 (0.668)	 Loss 0.121689 (0.102212)
Epoch: [24][100/288]	 Time 0.658 (0.668)	 Loss 0.112152 (0.101791)
Epoch: [24][110/288]	 Time 0.660 (0.667)	 Loss 0.107370 (0.101060)
Epoch: [24][120/288]	 Time 0.660 (0.667)	 Loss 0.124343 (0.101950)
Epoch: [24][130/288]	 Time 0.662 (0.666)	 Loss 0.202334 (0.103530)
Epoch: [24][140/288]	 Time 0.659 (0.666)	 Loss 0.097217 (0.104250)
Epoch: [24][150/288]	 Time 0.666 (0.666)	 Loss 0.113806 (0.103834)
Epoch: [24][160/288]	 Time 0.658 (0.665)	 Loss 0.093730 (0.103760)
Epoch: [24][170/288]	 Time 0.663 (0.665)	 Loss 0.088942 (0.104552)
Epoch: [24][180/288]	 Time 0.660 (0.665)	 Loss 0.114824 (0.104058)
Epoch: [24][190/288]	 Time 0.658 (0.665)	 Loss 0.103201 (0.104181)
Epoch: [24][200/288]	 Time 0.658 (0.665)	 Loss 0.099352 (0.104179)
Epoch: [24][210/288]	 Time 0.658 (0.664)	 Loss 0.078563 (0.103951)
Epoch: [24][220/288]	 Time 0.664 (0.664)	 Loss 0.141221 (0.104335)
Epoch: [24][230/288]	 Time 0.650 (0.664)	 Loss 0.088271 (0.104243)
Epoch: [24][240/288]	 Time 0.662 (0.664)	 Loss 0.111117 (0.103635)
Epoch: [24][250/288]	 Time 0.655 (0.664)	 Loss 0.129945 (0.103421)
Epoch: [24][260/288]	 Time 0.662 (0.664)	 Loss 0.087655 (0.102968)
Epoch: [24][270/288]	 Time 0.669 (0.664)	 Loss 0.111170 (0.102979)
Epoch: [24][280/288]	 Time 0.662 (0.664)	 Loss 0.098002 (0.103078)
Val/Test: [0/72]	 Time 1.023 (1.023)	 Loss 0.080639 (0.080639)
Val/Test: [10/72]	 Time 0.633 (0.681)	 Loss 0.076559 (0.098808)
Val/Test: [20/72]	 Time 0.630 (0.659)	 Loss 0.089417 (0.107533)
Val/Test: [30/72]	 Time 0.637 (0.651)	 Loss 0.077346 (0.103894)
Val/Test: [40/72]	 Time 0.635 (0.647)	 Loss 0.139330 (0.103877)
Val/Test: [50/72]	 Time 0.638 (0.644)	 Loss 0.090388 (0.105562)
Val/Test: [60/72]	 Time 0.639 (0.643)	 Loss 0.094658 (0.104992)
Val/Test: [70/72]	 Time 0.626 (0.641)	 Loss 0.083825 (0.104358)
Epoch: [0][0/288]	 Time 1.655 (1.655)	 Loss 0.140379 (0.140379)
Epoch: [0][0/288]	 Time 1.649 (1.649)	 Loss 0.112758 (0.112758)
